sub,run,condition,gain,loss,RT,accept,response_int,participant_response
064,02,equalRange,19,6,1.441,1,4.0,strongly_accept
064,02,equalRange,5,20,1.442,0,1.0,strongly_reject
064,02,equalRange,12,12,1.236,1,3.0,weakly_accept
064,02,equalRange,15,18,1.853,0,2.0,weakly_reject
064,02,equalRange,17,19,1.34,0,2.0,weakly_reject
064,02,equalRange,11,13,1.031,0,2.0,weakly_reject
064,02,equalRange,12,5,2.263,1,4.0,strongly_accept
064,02,equalRange,14,15,1.855,0,2.0,weakly_reject
064,02,equalRange,14,17,2.163,0,2.0,weakly_reject
064,02,equalRange,12,10,2.267,1,3.0,weakly_accept
064,02,equalRange,19,15,1.34,1,3.0,weakly_accept
064,02,equalRange,13,14,1.854,0,2.0,weakly_reject
064,02,equalRange,18,8,1.134,1,4.0,strongly_accept
064,02,equalRange,16,19,1.134,0,2.0,weakly_reject
064,02,equalRange,10,9,1.03,1,3.0,weakly_accept
064,02,equalRange,8,9,1.855,0,2.0,weakly_reject
064,02,equalRange,9,19,2.059,0,1.0,strongly_reject
064,02,equalRange,14,6,2.162,1,3.0,weakly_accept
064,02,equalRange,20,19,1.551,1,3.0,weakly_accept
064,02,equalRange,9,16,2.577,0,1.0,strongly_reject
064,02,equalRange,6,15,2.884,0,1.0,strongly_reject
064,02,equalRange,8,17,1.751,0,1.0,strongly_reject
064,02,equalRange,20,12,1.957,1,4.0,strongly_accept
064,02,equalRange,16,10,1.958,1,3.0,weakly_accept
064,03,equalRange,13,12,1.238,1,3.0,weakly_accept
064,03,equalRange,15,14,0.928,1,3.0,weakly_accept
064,03,equalRange,8,10,1.749,0,2.0,weakly_reject
064,03,equalRange,13,13,1.237,1,3.0,weakly_accept
064,03,equalRange,17,13,1.235,1,3.0,weakly_accept
064,03,equalRange,14,13,0.928,1,3.0,weakly_accept
064,03,equalRange,6,19,1.03,0,2.0,weakly_reject
064,03,equalRange,17,18,2.575,0,2.0,weakly_reject
064,03,equalRange,20,13,2.164,1,4.0,strongly_accept
064,03,equalRange,20,16,2.471,1,3.0,weakly_accept
064,03,equalRange,15,20,2.267,0,2.0,weakly_reject
064,03,equalRange,13,17,1.445,0,2.0,weakly_reject
064,03,equalRange,14,14,1.132,1,3.0,weakly_accept
064,03,equalRange,20,17,2.059,1,3.0,weakly_accept
064,03,equalRange,5,6,1.852,0,2.0,weakly_reject
064,03,equalRange,9,9,1.031,1,3.0,weakly_accept
064,03,equalRange,9,18,1.854,0,1.0,strongly_reject
064,03,equalRange,10,5,1.647,1,4.0,strongly_accept
064,03,equalRange,17,10,1.233,1,4.0,strongly_accept
064,03,equalRange,19,5,0.926,1,4.0,strongly_accept
064,03,equalRange,6,12,2.162,0,1.0,strongly_reject
064,03,equalRange,10,12,1.852,0,2.0,weakly_reject
064,03,equalRange,8,15,1.444,0,1.0,strongly_reject
064,03,equalRange,20,6,1.339,1,4.0,strongly_accept
064,03,equalRange,7,17,1.442,0,1.0,strongly_reject
064,03,equalRange,13,19,1.956,0,1.0,strongly_reject
064,03,equalRange,12,13,1.855,0,2.0,weakly_reject
064,03,equalRange,12,19,2.367,0,2.0,weakly_reject
064,03,equalRange,16,5,1.237,1,4.0,strongly_accept
064,03,equalRange,20,7,1.237,1,4.0,strongly_accept
064,03,equalRange,11,9,1.236,1,3.0,weakly_accept
064,03,equalRange,5,10,1.957,0,1.0,strongly_reject
064,03,equalRange,7,13,2.779,0,2.0,weakly_reject
064,03,equalRange,19,14,1.443,1,3.0,weakly_accept
064,03,equalRange,17,9,1.853,1,4.0,strongly_accept
064,03,equalRange,19,11,2.265,1,3.0,weakly_accept
064,03,equalRange,5,13,2.369,0,1.0,strongly_reject
064,03,equalRange,16,6,1.442,1,4.0,strongly_accept
064,03,equalRange,13,10,1.031,1,3.0,weakly_accept
064,03,equalRange,13,9,1.03,1,3.0,weakly_accept
064,03,equalRange,9,5,1.442,1,3.0,weakly_accept
064,03,equalRange,9,8,1.751,1,3.0,weakly_accept
064,03,equalRange,9,7,1.544,1,3.0,weakly_accept
064,03,equalRange,17,7,1.237,1,4.0,strongly_accept
064,03,equalRange,5,16,1.542,0,1.0,strongly_reject
064,03,equalRange,17,17,1.34,1,3.0,weakly_accept
064,03,equalRange,5,12,1.339,0,1.0,strongly_reject
064,03,equalRange,13,20,1.75,0,1.0,strongly_reject
064,03,equalRange,9,15,2.164,0,2.0,weakly_reject
064,03,equalRange,9,20,2.371,0,1.0,strongly_reject
064,03,equalRange,13,6,1.645,1,4.0,strongly_accept
064,03,equalRange,15,5,1.749,1,4.0,strongly_accept
064,03,equalRange,12,15,1.854,0,2.0,weakly_reject
064,03,equalRange,7,18,1.443,0,1.0,strongly_reject
064,03,equalRange,7,7,0.928,1,3.0,weakly_accept
064,03,equalRange,20,20,1.031,1,3.0,weakly_accept
064,03,equalRange,8,20,1.853,0,1.0,strongly_reject
064,03,equalRange,9,11,3.912,0,2.0,weakly_reject
064,03,equalRange,8,8,1.134,1,3.0,weakly_accept
064,03,equalRange,15,10,1.443,1,3.0,weakly_accept
064,03,equalRange,6,5,1.338,1,3.0,weakly_accept
064,03,equalRange,12,17,2.37,0,2.0,weakly_reject
064,03,equalRange,10,14,2.472,0,2.0,weakly_reject
064,03,equalRange,20,11,2.163,1,4.0,strongly_accept
064,04,equalRange,7,10,1.958,0,2.0,weakly_reject
064,04,equalRange,10,10,1.031,1,3.0,weakly_accept
064,04,equalRange,19,20,1.648,0,2.0,weakly_reject
064,04,equalRange,18,15,2.678,1,3.0,weakly_accept
064,04,equalRange,10,17,1.956,0,1.0,strongly_reject
064,04,equalRange,8,6,1.545,1,3.0,weakly_accept
064,04,equalRange,7,6,2.267,1,3.0,weakly_accept
064,04,equalRange,20,5,1.749,1,4.0,strongly_accept
064,04,equalRange,6,11,3.089,0,2.0,weakly_reject
064,04,equalRange,7,20,1.444,0,1.0,strongly_reject
064,04,equalRange,18,11,2.164,1,3.0,weakly_accept
064,04,equalRange,11,10,1.343,1,3.0,weakly_accept
064,04,equalRange,10,16,1.852,0,1.0,strongly_reject
064,04,equalRange,19,19,1.03,1,3.0,weakly_accept
064,04,equalRange,15,16,1.75,0,2.0,weakly_reject
064,04,equalRange,13,18,2.783,0,2.0,weakly_reject
064,04,equalRange,8,19,1.34,0,1.0,strongly_reject
064,04,equalRange,16,15,1.34,1,3.0,weakly_accept
064,04,equalRange,15,19,2.265,0,2.0,weakly_reject
064,04,equalRange,10,11,2.059,0,2.0,weakly_reject
064,04,equalRange,6,18,1.546,0,1.0,strongly_reject
064,04,equalRange,18,9,1.443,1,4.0,strongly_accept
064,04,equalRange,14,16,1.443,0,2.0,weakly_reject
064,04,equalRange,18,19,1.854,0,2.0,weakly_reject
064,04,equalRange,9,13,1.442,0,2.0,weakly_reject
064,04,equalRange,10,20,1.853,0,1.0,strongly_reject
064,04,equalRange,16,12,1.956,1,3.0,weakly_accept
064,04,equalRange,18,10,1.235,1,4.0,strongly_accept
064,04,equalRange,7,19,1.443,0,1.0,strongly_reject
064,04,equalRange,8,16,2.064,0,1.0,strongly_reject
064,04,equalRange,10,6,1.133,1,3.0,weakly_accept
064,04,equalRange,7,14,1.956,0,1.0,strongly_reject
064,04,equalRange,15,17,1.853,0,2.0,weakly_reject
064,04,equalRange,17,14,1.546,1,3.0,weakly_accept
064,04,equalRange,15,12,1.546,1,3.0,weakly_accept
064,04,equalRange,15,13,1.34,1,3.0,weakly_accept
064,04,equalRange,17,5,1.339,1,4.0,strongly_accept
064,04,equalRange,19,7,1.339,1,4.0,strongly_accept
064,04,equalRange,12,7,2.061,1,3.0,weakly_accept
064,04,equalRange,16,11,2.367,1,3.0,weakly_accept
064,04,equalRange,16,20,2.265,0,2.0,weakly_reject
064,04,equalRange,20,14,2.059,1,4.0,strongly_accept
064,04,equalRange,7,8,1.751,0,2.0,weakly_reject
064,04,equalRange,12,14,1.236,0,2.0,weakly_reject
064,04,equalRange,15,8,1.547,1,4.0,strongly_accept
064,04,equalRange,9,10,2.472,0,2.0,weakly_reject
064,04,equalRange,6,16,1.546,0,1.0,strongly_reject
064,04,equalRange,8,12,1.237,0,1.0,strongly_reject
064,04,equalRange,10,15,1.752,0,2.0,weakly_reject
064,04,equalRange,13,7,1.236,1,3.0,weakly_accept
064,04,equalRange,18,17,1.75,1,3.0,weakly_accept
064,04,equalRange,18,14,1.75,1,3.0,weakly_accept
064,04,equalRange,11,18,1.648,0,2.0,weakly_reject
064,04,equalRange,5,15,2.161,0,1.0,strongly_reject
064,04,equalRange,14,8,2.678,1,4.0,strongly_accept
064,04,equalRange,5,9,1.442,0,2.0,weakly_reject
064,04,equalRange,17,6,1.959,1,4.0,strongly_accept
064,04,equalRange,11,8,1.957,1,3.0,weakly_accept
064,04,equalRange,12,18,2.576,0,2.0,weakly_reject
064,04,equalRange,16,9,2.369,1,4.0,strongly_accept
064,04,equalRange,16,8,1.442,1,4.0,strongly_accept
064,04,equalRange,20,10,1.34,1,4.0,strongly_accept
064,04,equalRange,11,7,2.163,1,3.0,weakly_accept
064,04,equalRange,6,6,1.545,1,3.0,weakly_accept
066,01,equalRange,5,11,1.545,0,1.0,strongly_reject
066,01,equalRange,20,9,2.061,1,4.0,strongly_accept
066,01,equalRange,8,13,1.751,0,1.0,strongly_reject
066,01,equalRange,14,9,2.577,1,4.0,strongly_accept
066,01,equalRange,8,18,1.648,0,1.0,strongly_reject
066,01,equalRange,10,7,1.75,1,3.0,weakly_accept
066,01,equalRange,16,17,3.296,0,2.0,weakly_reject
066,01,equalRange,5,14,2.368,0,1.0,strongly_reject
066,01,equalRange,6,20,1.751,0,1.0,strongly_reject
066,01,equalRange,12,11,2.472,0,2.0,weakly_reject
066,01,equalRange,7,9,2.678,0,2.0,weakly_reject
066,01,equalRange,19,10,2.367,1,3.0,weakly_accept
066,01,equalRange,11,15,2.576,0,1.0,strongly_reject
066,01,equalRange,17,8,2.984,1,4.0,strongly_accept
066,01,equalRange,7,5,2.266,1,3.0,weakly_accept
066,01,equalRange,6,17,1.443,0,1.0,strongly_reject
066,01,equalRange,12,16,1.65,0,1.0,strongly_reject
066,01,equalRange,6,10,1.959,0,1.0,strongly_reject
066,01,equalRange,10,13,1.956,0,2.0,weakly_reject
066,01,equalRange,11,12,1.853,0,2.0,weakly_reject
066,01,equalRange,13,8,2.061,1,3.0,weakly_accept
066,01,equalRange,14,19,2.267,0,1.0,strongly_reject
066,01,equalRange,18,7,2.883,1,4.0,strongly_accept
066,01,equalRange,18,12,1.752,1,3.0,weakly_accept
066,01,equalRange,8,7,0.0,0,,NoResp
066,01,equalRange,7,11,2.881,0,2.0,weakly_reject
066,01,equalRange,7,15,1.339,0,1.0,strongly_reject
066,01,equalRange,15,9,1.751,1,3.0,weakly_accept
066,01,equalRange,20,8,2.162,1,4.0,strongly_accept
066,01,equalRange,9,14,2.37,0,1.0,strongly_reject
066,01,equalRange,20,18,2.266,1,3.0,weakly_accept
066,01,equalRange,6,14,2.265,0,1.0,strongly_reject
066,01,equalRange,12,8,1.649,1,3.0,weakly_accept
066,01,equalRange,16,14,2.472,1,3.0,weakly_accept
066,01,equalRange,17,15,2.164,1,3.0,weakly_accept
066,01,equalRange,14,18,3.194,0,1.0,strongly_reject
066,01,equalRange,9,17,2.266,0,1.0,strongly_reject
066,01,equalRange,13,15,2.058,0,2.0,weakly_reject
066,01,equalRange,14,12,1.854,1,3.0,weakly_accept
066,01,equalRange,17,20,2.781,0,2.0,weakly_reject
066,01,equalRange,18,13,1.544,1,3.0,weakly_accept
066,01,equalRange,12,9,1.237,1,3.0,weakly_accept
066,01,equalRange,5,8,1.854,0,2.0,weakly_reject
066,01,equalRange,18,5,1.955,1,4.0,strongly_accept
066,01,equalRange,5,18,1.339,0,1.0,strongly_reject
066,01,equalRange,14,20,2.163,0,2.0,weakly_reject
066,01,equalRange,19,18,2.571,0,2.0,weakly_reject
066,01,equalRange,15,15,1.957,0,2.0,weakly_reject
066,01,equalRange,5,5,2.057,1,3.0,weakly_accept
066,01,equalRange,11,11,2.573,0,2.0,weakly_reject
066,01,equalRange,15,11,1.65,1,3.0,weakly_accept
066,01,equalRange,10,18,2.679,0,2.0,weakly_reject
066,01,equalRange,20,15,2.06,1,3.0,weakly_accept
066,01,equalRange,17,16,2.78,1,3.0,weakly_accept
066,01,equalRange,11,5,2.471,1,4.0,strongly_accept
066,01,equalRange,14,7,1.957,1,4.0,strongly_accept
066,01,equalRange,11,19,3.192,0,2.0,weakly_reject
066,01,equalRange,11,20,2.47,0,2.0,weakly_reject
066,01,equalRange,14,5,2.364,1,4.0,strongly_accept
066,01,equalRange,13,5,1.854,1,4.0,strongly_accept
066,01,equalRange,18,20,2.072,0,2.0,weakly_reject
066,01,equalRange,16,16,2.374,0,2.0,weakly_reject
066,01,equalRange,11,6,2.369,1,3.0,weakly_accept
066,01,equalRange,19,9,1.648,1,4.0,strongly_accept
066,02,equalRange,18,18,2.575,0,2.0,weakly_reject
066,02,equalRange,17,19,2.059,0,2.0,weakly_reject
066,02,equalRange,12,10,1.752,1,3.0,weakly_accept
066,02,equalRange,16,18,2.163,0,2.0,weakly_reject
066,02,equalRange,9,6,1.647,1,3.0,weakly_accept
066,02,equalRange,9,12,1.756,0,2.0,weakly_reject
066,02,equalRange,8,14,2.061,0,2.0,weakly_reject
066,02,equalRange,6,8,1.648,0,2.0,weakly_reject
066,02,equalRange,5,7,1.03,0,2.0,weakly_reject
066,02,equalRange,10,9,1.342,1,3.0,weakly_accept
066,02,equalRange,17,12,1.336,1,3.0,weakly_accept
066,02,equalRange,19,17,1.441,1,3.0,weakly_accept
066,02,equalRange,8,17,1.955,0,1.0,strongly_reject
066,02,equalRange,11,14,2.163,0,2.0,weakly_reject
066,02,equalRange,20,12,1.751,1,3.0,weakly_accept
066,02,equalRange,10,8,1.958,1,3.0,weakly_accept
066,02,equalRange,18,8,2.37,1,3.0,weakly_accept
066,02,equalRange,15,18,2.575,0,2.0,weakly_reject
066,02,equalRange,12,5,2.781,1,4.0,strongly_accept
066,02,equalRange,14,17,1.752,0,2.0,weakly_reject
066,02,equalRange,15,7,2.576,1,4.0,strongly_accept
066,02,equalRange,7,12,1.854,0,2.0,weakly_reject
066,02,equalRange,6,7,1.957,0,2.0,weakly_reject
066,02,equalRange,16,19,3.09,0,1.0,strongly_reject
066,02,equalRange,19,16,3.089,0,2.0,weakly_reject
066,02,equalRange,9,16,2.367,0,2.0,weakly_reject
066,02,equalRange,5,20,1.955,0,1.0,strongly_reject
066,02,equalRange,14,11,3.088,0,2.0,weakly_reject
066,02,equalRange,15,6,2.267,1,4.0,strongly_accept
066,02,equalRange,17,11,2.473,1,3.0,weakly_accept
066,02,equalRange,10,19,2.884,0,2.0,weakly_reject
066,02,equalRange,6,13,2.984,0,1.0,strongly_reject
066,02,equalRange,12,12,1.854,0,2.0,weakly_reject
066,02,equalRange,19,15,2.372,1,3.0,weakly_accept
066,02,equalRange,7,16,2.78,0,1.0,strongly_reject
066,02,equalRange,19,8,2.781,1,4.0,strongly_accept
066,02,equalRange,16,7,2.782,1,3.0,weakly_accept
066,02,equalRange,19,13,2.163,1,3.0,weakly_accept
066,02,equalRange,11,16,2.577,0,2.0,weakly_reject
066,02,equalRange,12,20,2.676,0,1.0,strongly_reject
066,02,equalRange,16,13,2.783,0,2.0,weakly_reject
066,02,equalRange,5,17,1.442,0,1.0,strongly_reject
066,02,equalRange,18,16,2.68,0,2.0,weakly_reject
066,02,equalRange,16,10,2.264,1,3.0,weakly_accept
066,02,equalRange,12,6,2.16,1,4.0,strongly_accept
066,02,equalRange,5,19,1.957,0,1.0,strongly_reject
066,02,equalRange,14,6,1.65,1,4.0,strongly_accept
066,02,equalRange,19,6,1.545,1,4.0,strongly_accept
066,02,equalRange,11,13,1.958,0,2.0,weakly_reject
066,02,equalRange,13,11,1.546,1,3.0,weakly_accept
066,02,equalRange,20,19,3.192,0,2.0,weakly_reject
066,02,equalRange,6,15,1.442,0,1.0,strongly_reject
066,02,equalRange,14,15,2.06,0,2.0,weakly_reject
066,02,equalRange,13,14,1.544,0,2.0,weakly_reject
066,02,equalRange,8,11,1.855,0,2.0,weakly_reject
066,02,equalRange,9,19,1.34,0,1.0,strongly_reject
066,02,equalRange,8,9,1.855,0,2.0,weakly_reject
066,02,equalRange,19,12,2.678,1,3.0,weakly_accept
066,02,equalRange,18,6,1.854,1,4.0,strongly_accept
066,02,equalRange,6,9,1.853,0,2.0,weakly_reject
066,02,equalRange,11,17,2.265,0,2.0,weakly_reject
066,02,equalRange,8,5,1.956,1,3.0,weakly_accept
066,02,equalRange,14,10,1.649,1,3.0,weakly_accept
066,02,equalRange,13,16,1.65,0,2.0,weakly_reject
066,03,equalRange,12,19,2.06,0,2.0,weakly_reject
066,03,equalRange,7,13,1.852,0,2.0,weakly_reject
066,03,equalRange,13,19,2.267,0,1.0,strongly_reject
066,03,equalRange,19,14,2.675,1,3.0,weakly_accept
066,03,equalRange,15,5,1.957,1,4.0,strongly_accept
066,03,equalRange,12,13,1.649,0,2.0,weakly_reject
066,03,equalRange,10,12,1.854,0,2.0,weakly_reject
066,03,equalRange,8,15,2.269,0,1.0,strongly_reject
066,03,equalRange,17,7,2.163,1,4.0,strongly_accept
066,03,equalRange,13,6,2.063,1,4.0,strongly_accept
066,03,equalRange,17,10,1.441,1,3.0,weakly_accept
066,03,equalRange,6,5,2.78,1,3.0,weakly_accept
066,03,equalRange,7,18,2.06,0,1.0,strongly_reject
066,03,equalRange,10,14,1.851,0,1.0,strongly_reject
066,03,equalRange,16,6,1.65,1,4.0,strongly_accept
066,03,equalRange,16,5,1.442,1,4.0,strongly_accept
066,03,equalRange,12,17,1.752,0,1.0,strongly_reject
066,03,equalRange,17,9,2.369,1,4.0,strongly_accept
066,03,equalRange,9,8,2.988,0,2.0,weakly_reject
066,03,equalRange,9,7,2.163,0,2.0,weakly_reject
066,03,equalRange,17,18,2.677,0,2.0,weakly_reject
066,03,equalRange,14,14,1.339,0,2.0,weakly_reject
066,03,equalRange,8,20,1.34,0,1.0,strongly_reject
066,03,equalRange,13,17,2.575,0,2.0,weakly_reject
066,03,equalRange,6,12,3.192,0,1.0,strongly_reject
066,03,equalRange,13,20,3.192,0,2.0,weakly_reject
066,03,equalRange,11,9,2.779,0,2.0,weakly_reject
066,03,equalRange,20,17,3.399,1,3.0,weakly_accept
066,03,equalRange,12,15,3.295,0,2.0,weakly_reject
066,03,equalRange,9,15,2.267,0,1.0,strongly_reject
066,03,equalRange,9,9,1.339,0,2.0,weakly_reject
066,03,equalRange,20,7,1.546,1,4.0,strongly_accept
066,03,equalRange,5,12,2.366,0,1.0,strongly_reject
066,03,equalRange,20,16,2.058,1,3.0,weakly_accept
066,03,equalRange,7,17,1.958,0,1.0,strongly_reject
066,03,equalRange,13,10,1.953,1,3.0,weakly_accept
066,03,equalRange,17,17,1.237,0,2.0,weakly_reject
066,03,equalRange,19,11,1.751,1,3.0,weakly_accept
066,03,equalRange,5,10,1.852,0,2.0,weakly_reject
066,03,equalRange,20,11,1.853,1,3.0,weakly_accept
066,03,equalRange,5,13,1.751,0,1.0,strongly_reject
066,03,equalRange,15,10,1.546,1,3.0,weakly_accept
066,03,equalRange,13,13,1.339,0,2.0,weakly_reject
066,03,equalRange,13,12,1.132,0,2.0,weakly_reject
066,03,equalRange,17,13,2.577,1,3.0,weakly_accept
066,03,equalRange,15,14,2.267,0,2.0,weakly_reject
066,03,equalRange,8,8,1.133,0,2.0,weakly_reject
066,03,equalRange,5,6,1.958,0,2.0,weakly_reject
066,03,equalRange,10,5,1.649,1,3.0,weakly_accept
066,03,equalRange,20,6,1.241,1,4.0,strongly_accept
066,03,equalRange,6,19,1.236,0,1.0,strongly_reject
066,03,equalRange,15,20,2.471,0,2.0,weakly_reject
066,03,equalRange,13,9,1.44,1,3.0,weakly_accept
066,03,equalRange,8,10,1.646,0,2.0,weakly_reject
066,03,equalRange,9,18,1.545,0,1.0,strongly_reject
066,03,equalRange,9,5,2.473,1,3.0,weakly_accept
066,03,equalRange,9,20,1.647,0,1.0,strongly_reject
066,03,equalRange,14,13,1.546,0,2.0,weakly_reject
066,03,equalRange,20,20,2.987,0,2.0,weakly_reject
066,03,equalRange,5,16,3.088,0,1.0,strongly_reject
066,03,equalRange,7,7,1.752,0,2.0,weakly_reject
066,03,equalRange,19,5,1.751,1,4.0,strongly_accept
066,03,equalRange,9,11,2.369,0,2.0,weakly_reject
066,03,equalRange,20,13,1.649,1,3.0,weakly_accept
066,04,equalRange,20,14,2.266,1,3.0,weakly_accept
066,04,equalRange,10,20,2.367,0,1.0,strongly_reject
066,04,equalRange,8,6,2.165,1,3.0,weakly_accept
066,04,equalRange,5,9,2.262,0,2.0,weakly_reject
066,04,equalRange,7,6,2.266,0,2.0,weakly_reject
066,04,equalRange,15,17,1.751,0,2.0,weakly_reject
066,04,equalRange,13,18,1.853,0,2.0,weakly_reject
066,04,equalRange,17,14,3.193,0,2.0,weakly_reject
066,04,equalRange,16,11,2.677,1,3.0,weakly_accept
066,04,equalRange,11,8,2.062,1,3.0,weakly_accept
066,04,equalRange,18,15,2.576,1,3.0,weakly_accept
066,04,equalRange,12,14,1.339,0,2.0,weakly_reject
066,04,equalRange,11,18,2.781,0,1.0,strongly_reject
066,04,equalRange,20,5,1.752,1,4.0,strongly_accept
066,04,equalRange,12,7,1.543,1,3.0,weakly_accept
066,04,equalRange,6,11,1.958,0,1.0,strongly_reject
066,04,equalRange,6,16,1.546,0,1.0,strongly_reject
066,04,equalRange,9,10,1.647,0,2.0,weakly_reject
066,04,equalRange,15,13,2.677,0,2.0,weakly_reject
066,04,equalRange,10,11,1.546,0,2.0,weakly_reject
066,04,equalRange,10,17,2.059,0,1.0,strongly_reject
066,04,equalRange,7,20,1.133,0,1.0,strongly_reject
066,04,equalRange,16,20,2.368,0,2.0,weakly_reject
066,04,equalRange,18,19,1.855,0,2.0,weakly_reject
066,04,equalRange,16,8,2.371,1,4.0,strongly_accept
066,04,equalRange,8,16,2.06,0,1.0,strongly_reject
066,04,equalRange,19,20,1.648,0,2.0,weakly_reject
066,04,equalRange,18,10,1.646,1,3.0,weakly_accept
066,04,equalRange,18,14,2.679,1,3.0,weakly_accept
066,04,equalRange,15,12,2.985,0,2.0,weakly_reject
066,04,equalRange,6,18,2.471,0,1.0,strongly_reject
066,04,equalRange,7,19,1.852,0,1.0,strongly_reject
066,04,equalRange,18,17,2.163,0,2.0,weakly_reject
066,04,equalRange,7,8,1.442,0,2.0,weakly_reject
066,04,equalRange,14,8,1.75,1,3.0,weakly_accept
066,04,equalRange,17,6,2.06,1,4.0,strongly_accept
066,04,equalRange,12,18,3.294,0,2.0,weakly_reject
066,04,equalRange,16,12,2.78,1,3.0,weakly_accept
066,04,equalRange,16,9,1.75,1,3.0,weakly_accept
066,04,equalRange,20,10,2.575,1,3.0,weakly_accept
066,04,equalRange,5,15,1.441,0,1.0,strongly_reject
066,04,equalRange,7,14,1.649,0,1.0,strongly_reject
066,04,equalRange,15,19,2.062,0,2.0,weakly_reject
066,04,equalRange,9,13,2.473,0,2.0,weakly_reject
066,04,equalRange,10,16,2.678,0,2.0,weakly_reject
066,04,equalRange,10,15,2.16,0,2.0,weakly_reject
066,04,equalRange,11,10,1.648,0,2.0,weakly_reject
066,04,equalRange,18,11,1.647,1,3.0,weakly_accept
066,04,equalRange,19,7,1.852,1,4.0,strongly_accept
066,04,equalRange,19,19,1.34,0,2.0,weakly_reject
066,04,equalRange,10,6,1.545,1,3.0,weakly_accept
066,04,equalRange,15,8,2.781,1,4.0,strongly_accept
066,04,equalRange,6,6,2.369,0,2.0,weakly_reject
066,04,equalRange,11,7,2.471,1,3.0,weakly_accept
066,04,equalRange,15,16,1.647,0,2.0,weakly_reject
066,04,equalRange,7,10,1.546,0,2.0,weakly_reject
066,04,equalRange,13,7,1.957,1,3.0,weakly_accept
066,04,equalRange,16,15,1.236,0,2.0,weakly_reject
066,04,equalRange,14,16,1.854,0,2.0,weakly_reject
066,04,equalRange,10,10,1.03,0,2.0,weakly_reject
066,04,equalRange,18,9,2.677,1,4.0,strongly_accept
066,04,equalRange,17,5,1.237,1,4.0,strongly_accept
066,04,equalRange,8,12,1.647,0,2.0,weakly_reject
066,04,equalRange,8,19,1.03,0,1.0,strongly_reject
067,01,equalIndifference,14,14,1.646,1,3.0,weakly_accept
067,01,equalIndifference,38,14,1.955,1,4.0,strongly_accept
067,01,equalIndifference,10,18,1.648,0,2.0,weakly_reject
067,01,equalIndifference,16,5,1.443,1,4.0,strongly_accept
067,01,equalIndifference,40,12,1.954,1,4.0,strongly_accept
067,01,equalIndifference,40,18,2.161,1,4.0,strongly_accept
067,01,equalIndifference,24,9,1.135,1,4.0,strongly_accept
067,01,equalIndifference,30,14,1.235,1,4.0,strongly_accept
067,01,equalIndifference,10,15,1.44,0,2.0,weakly_reject
067,01,equalIndifference,28,5,1.235,1,4.0,strongly_accept
067,01,equalIndifference,18,20,1.442,0,2.0,weakly_reject
067,01,equalIndifference,24,14,1.647,1,4.0,strongly_accept
067,01,equalIndifference,12,9,1.442,1,4.0,strongly_accept
067,01,equalIndifference,36,7,1.236,1,4.0,strongly_accept
067,01,equalIndifference,38,19,1.957,1,4.0,strongly_accept
067,01,equalIndifference,20,15,1.546,1,3.0,weakly_accept
067,01,equalIndifference,32,12,2.059,1,4.0,strongly_accept
067,01,equalIndifference,30,17,1.235,1,4.0,strongly_accept
067,01,equalIndifference,14,9,1.547,1,3.0,weakly_accept
067,01,equalIndifference,38,9,1.441,1,4.0,strongly_accept
067,01,equalIndifference,32,5,1.442,1,4.0,strongly_accept
067,01,equalIndifference,10,10,1.752,1,3.0,weakly_accept
067,01,equalIndifference,12,10,2.267,1,3.0,weakly_accept
067,01,equalIndifference,28,17,1.236,1,4.0,strongly_accept
067,01,equalIndifference,34,8,1.133,1,4.0,strongly_accept
067,01,equalIndifference,28,9,1.235,1,4.0,strongly_accept
067,01,equalIndifference,20,9,1.238,1,4.0,strongly_accept
067,01,equalIndifference,38,6,1.339,1,4.0,strongly_accept
067,01,equalIndifference,32,20,1.956,1,3.0,weakly_accept
067,01,equalIndifference,38,15,1.957,1,4.0,strongly_accept
067,01,equalIndifference,28,20,2.166,1,3.0,weakly_accept
067,01,equalIndifference,16,13,2.06,0,2.0,weakly_reject
067,01,equalIndifference,34,14,2.574,1,4.0,strongly_accept
067,01,equalIndifference,20,7,1.237,1,4.0,strongly_accept
067,01,equalIndifference,18,14,1.853,1,3.0,weakly_accept
067,01,equalIndifference,24,13,1.751,1,4.0,strongly_accept
067,01,equalIndifference,34,13,1.958,1,4.0,strongly_accept
067,01,equalIndifference,36,10,2.061,1,4.0,strongly_accept
067,01,equalIndifference,32,13,1.855,1,4.0,strongly_accept
067,01,equalIndifference,26,16,2.161,1,4.0,strongly_accept
067,01,equalIndifference,30,8,1.132,1,4.0,strongly_accept
067,01,equalIndifference,24,17,1.857,1,3.0,weakly_accept
067,01,equalIndifference,34,19,1.546,1,4.0,strongly_accept
067,01,equalIndifference,16,16,2.059,0,2.0,weakly_reject
067,01,equalIndifference,38,20,2.059,1,4.0,strongly_accept
067,01,equalIndifference,22,8,1.855,1,4.0,strongly_accept
067,01,equalIndifference,22,19,2.471,0,2.0,weakly_reject
067,01,equalIndifference,10,7,2.575,1,3.0,weakly_accept
067,01,equalIndifference,22,10,1.649,1,4.0,strongly_accept
067,01,equalIndifference,10,20,2.572,0,1.0,strongly_reject
067,01,equalIndifference,28,8,2.266,1,4.0,strongly_accept
067,01,equalIndifference,16,17,1.957,0,1.0,strongly_reject
067,01,equalIndifference,26,9,2.266,1,4.0,strongly_accept
067,01,equalIndifference,30,10,2.165,1,4.0,strongly_accept
