sub,run,gain,loss,RT,participant_response
099,04,22,7,1.748,weakly_accept
099,04,38,17,1.648,weakly_accept
099,04,30,19,1.752,weakly_accept
099,04,22,20,2.471,strongly_reject
099,04,12,17,1.339,strongly_reject
099,04,26,17,2.881,weakly_reject
099,04,28,10,1.854,strongly_accept
099,04,26,12,1.443,weakly_accept
099,04,38,8,1.235,strongly_accept
099,04,20,10,1.751,weakly_accept
099,04,12,11,1.544,strongly_reject
099,04,26,20,1.954,weakly_reject
099,04,28,13,1.853,weakly_accept
099,04,36,20,1.75,weakly_accept
099,04,30,9,1.133,strongly_accept
099,04,26,19,2.575,weakly_reject
099,04,18,7,2.576,weakly_accept
099,04,38,12,1.133,strongly_accept
099,04,22,9,2.574,weakly_accept
099,04,10,6,1.747,weakly_reject
099,04,18,13,1.959,weakly_reject
099,04,30,6,1.339,strongly_accept
099,04,22,13,1.133,weakly_accept
099,04,20,17,1.546,weakly_reject
099,04,32,8,1.238,strongly_accept
099,04,10,17,2.162,strongly_reject
099,04,40,20,1.75,weakly_accept
099,04,24,10,1.855,weakly_accept
099,04,34,16,1.854,strongly_accept
099,04,40,16,1.546,strongly_accept
099,04,34,5,1.031,strongly_accept
099,04,18,5,2.367,strongly_accept
099,04,20,13,1.648,weakly_accept
099,04,28,15,1.546,weakly_accept
099,04,14,7,1.544,weakly_accept
099,04,38,16,1.545,weakly_accept
099,04,36,16,1.752,strongly_accept
099,04,34,11,1.442,strongly_accept
099,04,38,7,0.925,strongly_accept
099,04,28,6,1.031,strongly_accept
099,04,18,19,1.235,strongly_reject
099,04,40,11,0.928,strongly_accept
099,04,12,7,1.546,weakly_reject
099,04,16,18,1.134,strongly_reject
099,04,26,6,1.339,strongly_accept
099,04,26,15,2.678,weakly_reject
099,04,24,5,1.337,strongly_accept
099,04,32,10,1.644,strongly_accept
099,04,16,10,2.059,weakly_reject
100,01,5,11,2.987,strongly_reject
100,01,20,9,2.987,weakly_accept
100,01,8,13,2.164,strongly_reject
100,01,14,9,2.574,weakly_reject
100,01,8,18,1.545,strongly_reject
100,01,10,7,2.575,weakly_reject
100,01,16,17,0.0,NoResp
100,01,5,14,1.34,strongly_reject
100,01,6,20,1.235,strongly_reject
100,01,12,11,2.471,weakly_accept
100,01,7,9,1.442,strongly_reject
100,01,19,10,2.059,strongly_accept
100,01,11,15,2.677,strongly_reject
100,01,17,8,1.339,strongly_accept
100,01,7,5,2.574,weakly_accept
100,01,6,17,1.648,strongly_reject
100,01,12,16,1.646,strongly_reject
100,01,6,10,2.573,weakly_reject
100,01,10,13,2.882,weakly_reject
100,01,11,12,2.264,weakly_accept
100,01,13,8,2.163,weakly_accept
100,01,14,19,1.649,strongly_reject
100,01,18,7,1.336,strongly_accept
100,01,18,12,1.957,weakly_accept
100,01,8,7,3.298,weakly_accept
100,01,7,11,1.338,strongly_reject
100,01,7,15,1.236,strongly_reject
100,01,15,9,2.367,strongly_accept
100,01,20,8,1.441,strongly_accept
100,01,9,14,2.061,strongly_reject
100,01,20,18,2.573,weakly_reject
100,01,6,14,1.443,strongly_reject
100,01,12,8,2.061,weakly_accept
100,01,16,14,2.47,weakly_accept
100,01,17,15,2.78,weakly_accept
100,01,14,18,1.648,strongly_reject
100,01,9,17,1.752,strongly_reject
100,01,13,15,1.853,weakly_reject
100,01,14,12,1.959,weakly_reject
100,01,17,20,2.264,weakly_reject
100,01,18,13,2.471,weakly_accept
100,01,12,9,2.884,weakly_reject
100,01,5,8,1.645,strongly_reject
100,01,18,5,1.957,strongly_accept
100,01,5,18,1.236,strongly_reject
100,01,14,20,1.546,strongly_reject
100,01,19,18,2.471,weakly_reject
100,01,15,15,2.368,weakly_reject
100,01,5,5,2.574,weakly_accept
100,01,11,11,1.957,weakly_reject
100,01,15,11,3.399,weakly_accept
100,01,10,18,3.397,strongly_reject
100,01,20,15,2.061,weakly_accept
100,01,17,16,2.577,weakly_reject
100,01,11,5,1.855,strongly_accept
100,01,14,7,1.545,weakly_accept
100,01,11,19,1.645,strongly_reject
100,01,11,20,2.059,strongly_reject
100,01,14,5,2.368,strongly_accept
100,01,13,5,1.442,strongly_accept
100,01,18,20,2.266,weakly_reject
100,01,16,16,1.752,weakly_reject
100,01,11,6,2.266,weakly_accept
100,01,19,9,3.4,strongly_accept
100,02,18,18,1.854,weakly_reject
100,02,17,19,1.854,weakly_reject
100,02,12,10,1.341,strongly_accept
100,02,16,18,2.059,weakly_reject
100,02,9,6,1.958,weakly_accept
100,02,9,12,1.545,strongly_reject
100,02,8,14,2.164,strongly_reject
100,02,6,8,2.678,weakly_accept
100,02,5,7,1.75,strongly_reject
100,02,10,9,1.957,weakly_reject
100,02,17,12,2.678,weakly_accept
100,02,19,17,1.954,weakly_reject
100,02,8,17,1.854,strongly_reject
100,02,11,14,2.17,strongly_reject
100,02,20,12,3.293,weakly_reject
100,02,10,8,1.957,weakly_reject
100,02,18,8,2.473,strongly_accept
100,02,15,18,2.78,strongly_reject
100,02,12,5,2.369,strongly_accept
100,02,14,17,1.957,weakly_reject
100,02,15,7,2.162,strongly_accept
100,02,7,12,1.55,strongly_reject
100,02,6,7,1.544,strongly_reject
100,02,16,19,1.443,strongly_reject
100,02,19,16,2.266,weakly_reject
100,02,9,16,1.854,strongly_reject
100,02,5,20,1.752,strongly_reject
100,02,14,11,2.369,weakly_reject
100,02,15,6,1.752,strongly_accept
100,02,17,11,3.193,weakly_accept
100,02,10,19,1.957,strongly_reject
100,02,6,13,1.647,strongly_reject
100,02,12,12,2.163,weakly_reject
100,02,19,15,2.78,weakly_accept
100,02,7,16,2.366,strongly_reject
100,02,19,8,1.856,strongly_accept
100,02,16,7,3.299,strongly_reject
100,02,19,13,2.265,weakly_reject
100,02,11,16,1.855,strongly_reject
100,02,12,20,1.34,strongly_reject
100,02,16,13,1.341,strongly_reject
100,02,5,17,2.16,strongly_reject
100,02,18,16,2.264,weakly_reject
100,02,16,10,2.473,weakly_accept
100,02,12,6,2.781,strongly_accept
100,02,5,19,1.134,strongly_reject
100,02,14,6,2.37,strongly_accept
100,02,19,6,1.34,strongly_accept
100,02,11,13,2.266,strongly_reject
100,02,13,11,2.265,weakly_reject
100,02,20,19,2.68,weakly_reject
100,02,6,15,2.162,strongly_reject
100,02,14,15,2.162,weakly_reject
100,02,13,14,2.265,weakly_reject
100,02,8,11,1.647,strongly_reject
100,02,9,19,2.059,weakly_reject
100,02,8,9,2.576,strongly_reject
100,02,19,12,1.957,weakly_accept
100,02,18,6,1.442,strongly_accept
100,02,6,9,1.958,strongly_reject
100,02,11,17,2.164,strongly_reject
100,02,8,5,2.37,weakly_reject
100,02,14,10,2.163,weakly_reject
100,02,13,16,1.34,strongly_accept
100,03,12,19,1.252,strongly_reject
100,03,7,13,1.561,strongly_reject
100,03,13,19,1.875,strongly_reject
100,03,19,14,2.815,weakly_reject
100,03,15,5,1.46,strongly_accept
100,03,12,13,2.085,weakly_reject
100,03,10,12,2.293,strongly_reject
100,03,8,15,1.458,strongly_reject
100,03,17,7,1.666,strongly_accept
100,03,13,6,1.563,strongly_accept
100,03,17,10,2.084,weakly_accept
100,03,6,5,1.878,weakly_reject
100,03,7,18,1.457,strongly_reject
100,03,10,14,1.458,strongly_reject
100,03,16,6,1.563,strongly_accept
100,03,16,5,0.939,strongly_accept
100,03,12,17,1.356,strongly_reject
100,03,17,9,1.773,weakly_accept
100,03,9,8,1.876,weakly_reject
100,03,9,7,2.083,weakly_reject
100,03,17,18,2.085,weakly_reject
100,03,14,14,2.295,weakly_reject
100,03,8,20,1.773,strongly_reject
100,03,13,17,1.667,strongly_reject
100,03,6,12,2.501,strongly_reject
100,03,13,20,1.566,strongly_reject
100,03,11,9,2.393,strongly_reject
100,03,20,17,1.98,weakly_reject
100,03,12,15,2.915,strongly_reject
100,03,9,15,1.773,strongly_reject
100,03,9,9,1.979,weakly_reject
100,03,20,7,1.77,strongly_accept
100,03,5,12,0.938,strongly_reject
100,03,20,16,1.98,weakly_reject
100,03,7,17,1.667,strongly_reject
100,03,13,10,2.295,weakly_reject
100,03,17,17,1.149,weakly_reject
100,03,19,11,2.814,weakly_accept
100,03,5,10,2.188,strongly_reject
100,03,20,11,1.876,strongly_accept
100,03,5,13,1.146,strongly_reject
100,03,15,10,2.086,strongly_accept
100,03,13,13,1.773,weakly_reject
100,03,13,12,2.502,weakly_reject
100,03,17,13,1.565,weakly_reject
100,03,15,14,1.355,weakly_reject
100,03,8,8,1.772,weakly_reject
100,03,5,6,1.045,weakly_reject
100,03,10,5,1.982,strongly_accept
100,03,20,6,1.669,strongly_accept
100,03,6,19,3.126,strongly_reject
100,03,15,20,1.563,strongly_reject
100,03,13,9,2.503,weakly_reject
100,03,8,10,1.355,strongly_reject
100,03,9,18,1.563,strongly_reject
100,03,9,5,2.399,strongly_accept
100,03,9,20,1.559,strongly_reject
100,03,14,13,2.396,strongly_reject
100,03,20,20,1.771,weakly_reject
100,03,5,16,1.357,weakly_reject
100,03,7,7,1.668,weakly_reject
100,03,19,5,1.146,strongly_accept
100,03,9,11,1.664,weakly_reject
100,03,20,13,0.0,NoResp
100,04,20,14,1.34,strongly_accept
100,04,10,20,1.441,strongly_reject
100,04,8,6,2.164,weakly_reject
100,04,5,9,1.855,weakly_reject
100,04,7,6,1.851,weakly_reject
100,04,15,17,1.441,weakly_reject
100,04,13,18,2.265,strongly_reject
100,04,17,14,2.468,weakly_reject
100,04,16,11,1.853,strongly_accept
100,04,11,8,2.268,weakly_reject
100,04,18,15,1.338,weakly_reject
100,04,12,14,1.647,weakly_reject
100,04,11,18,1.338,strongly_reject
100,04,20,5,1.237,strongly_accept
100,04,12,7,2.473,weakly_reject
100,04,6,11,1.855,strongly_reject
100,04,6,16,1.235,strongly_reject
100,04,9,10,2.27,weakly_reject
100,04,15,13,2.266,weakly_reject
100,04,10,11,1.751,strongly_reject
100,04,10,17,2.471,strongly_reject
100,04,7,20,1.236,strongly_reject
100,04,16,20,1.031,strongly_reject
100,04,18,19,1.648,weakly_reject
100,04,16,8,1.855,strongly_accept
100,04,8,16,1.031,strongly_reject
100,04,19,20,2.781,weakly_reject
100,04,18,10,1.648,strongly_accept
100,04,18,14,1.443,weakly_reject
100,04,15,12,2.574,weakly_reject
100,04,6,18,1.649,strongly_reject
100,04,7,19,1.443,strongly_reject
100,04,18,17,0.0,NoResp
100,04,7,8,1.546,weakly_reject
100,04,14,8,1.752,weakly_accept
100,04,17,6,1.134,strongly_accept
100,04,12,18,1.853,strongly_reject
100,04,16,12,2.369,weakly_reject
100,04,16,9,1.957,strongly_accept
100,04,20,10,1.957,strongly_accept
100,04,5,15,2.986,strongly_reject
100,04,7,14,2.37,strongly_reject
100,04,15,19,1.443,strongly_reject
100,04,9,13,1.03,strongly_reject
100,04,10,16,1.957,strongly_reject
100,04,10,15,0.0,NoResp
100,04,11,10,1.648,strongly_reject
100,04,18,11,1.751,strongly_accept
100,04,19,7,1.544,strongly_accept
100,04,19,19,1.541,strongly_reject
100,04,10,6,2.882,strongly_accept
100,04,15,8,1.34,strongly_accept
100,04,6,6,1.648,weakly_reject
100,04,11,7,2.473,weakly_accept
100,04,15,16,1.855,weakly_reject
100,04,7,10,2.47,strongly_reject
100,04,13,7,1.546,strongly_accept
100,04,16,15,2.469,weakly_reject
100,04,14,16,1.031,weakly_reject
100,04,10,10,1.648,weakly_reject
100,04,18,9,1.442,strongly_accept
100,04,17,5,2.983,strongly_accept
100,04,8,12,2.266,weakly_reject
100,04,8,19,1.442,strongly_reject
102,01,5,11,1.546,strongly_accept
102,01,20,9,0.928,strongly_accept
102,01,8,13,1.133,weakly_accept
102,01,14,9,1.545,strongly_accept
102,01,8,18,1.233,strongly_reject
102,01,10,7,1.546,weakly_accept
102,01,16,17,2.574,weakly_reject
102,01,5,14,2.267,weakly_reject
102,01,6,20,1.339,strongly_reject
102,01,12,11,1.652,weakly_accept
102,01,7,9,2.367,weakly_reject
102,01,19,10,2.168,weakly_accept
102,01,11,15,1.956,weakly_accept
102,01,17,8,1.646,strongly_accept
102,01,7,5,1.649,weakly_accept
102,01,6,17,1.444,strongly_reject
102,01,12,16,2.057,weakly_reject
102,01,6,10,1.649,strongly_reject
102,01,10,13,1.443,weakly_reject
102,01,11,12,1.853,weakly_reject
102,01,13,8,1.752,weakly_accept
102,01,14,19,1.34,strongly_reject
102,01,18,7,2.164,strongly_accept
102,01,18,12,2.059,weakly_accept
102,01,8,7,1.649,weakly_accept
102,01,7,11,1.853,weakly_reject
102,01,7,15,1.133,weakly_reject
102,01,15,9,2.467,strongly_accept
102,01,20,8,1.134,strongly_accept
102,01,9,14,1.237,strongly_reject
102,01,20,18,1.648,strongly_accept
102,01,6,14,1.339,strongly_reject
102,01,12,8,1.748,weakly_accept
102,01,16,14,1.442,weakly_accept
102,01,17,15,1.131,weakly_accept
102,01,14,18,1.545,weakly_reject
102,01,9,17,1.545,strongly_reject
102,01,13,15,1.956,weakly_accept
102,01,14,12,1.338,weakly_accept
102,01,17,20,1.343,weakly_reject
102,01,18,13,1.851,strongly_accept
102,01,12,9,1.134,weakly_accept
102,01,5,8,1.546,weakly_reject
102,01,18,5,1.337,strongly_accept
102,01,5,18,1.337,strongly_reject
102,01,14,20,1.648,weakly_reject
102,01,19,18,1.955,weakly_accept
102,01,15,15,1.854,weakly_reject
102,01,5,5,1.443,weakly_reject
102,01,11,11,1.34,weakly_reject
102,01,15,11,1.236,weakly_accept
102,01,10,18,1.441,weakly_reject
102,01,20,15,1.853,strongly_accept
102,01,17,16,1.132,weakly_accept
102,01,11,5,1.134,weakly_accept
102,01,14,7,1.237,weakly_accept
102,01,11,19,1.855,weakly_reject
102,01,11,20,1.543,strongly_reject
102,01,14,5,1.544,strongly_accept
102,01,13,5,1.954,weakly_accept
102,01,18,20,1.131,strongly_reject
102,01,16,16,1.131,weakly_reject
102,01,11,6,1.235,weakly_accept
102,01,19,9,1.237,strongly_accept
102,02,18,18,1.237,weakly_reject
102,02,17,19,1.339,weakly_reject
102,02,12,10,1.443,weakly_accept
102,02,16,18,0.928,weakly_accept
102,02,9,6,1.029,weakly_accept
102,02,9,12,1.029,weakly_reject
102,02,8,14,1.132,strongly_reject
102,02,6,8,1.34,weakly_reject
102,02,5,7,1.339,weakly_reject
102,02,10,9,1.132,weakly_accept
102,02,17,12,1.236,strongly_accept
102,02,19,17,1.443,weakly_accept
102,02,8,17,1.341,strongly_reject
102,02,11,14,1.546,weakly_reject
102,02,20,12,1.236,strongly_accept
102,02,10,8,1.136,weakly_accept
102,02,18,8,1.235,strongly_accept
102,02,15,18,1.448,weakly_reject
102,02,12,5,1.237,weakly_accept
102,02,14,17,1.236,weakly_reject
102,02,15,7,1.235,strongly_accept
102,02,7,12,1.029,weakly_reject
102,02,6,7,1.34,weakly_reject
102,02,16,19,1.134,weakly_reject
102,02,19,16,1.133,weakly_accept
102,02,9,16,1.65,strongly_reject
102,02,5,20,1.029,strongly_reject
102,02,14,11,0.927,weakly_accept
102,02,15,6,1.235,strongly_accept
102,02,17,11,0.928,strongly_accept
102,02,10,19,1.339,strongly_reject
102,02,6,13,1.029,weakly_reject
102,02,12,12,1.029,weakly_reject
102,02,19,15,1.546,weakly_accept
102,02,7,16,1.132,strongly_reject
102,02,19,8,0.824,strongly_accept
102,02,16,7,0.824,strongly_accept
102,02,19,13,0.618,strongly_accept
102,02,11,16,1.442,weakly_reject
102,02,12,20,1.134,strongly_reject
102,02,16,13,1.133,weakly_accept
102,02,5,17,1.03,strongly_reject
102,02,18,16,0.824,weakly_accept
102,02,16,10,1.236,weakly_accept
102,02,12,6,0.824,weakly_accept
102,02,5,19,1.132,strongly_reject
102,02,14,6,0.928,weakly_accept
102,02,19,6,0.927,strongly_accept
102,02,11,13,1.133,weakly_reject
102,02,13,11,0.824,weakly_accept
102,02,20,19,1.235,strongly_accept
102,02,6,15,1.441,strongly_reject
102,02,14,15,1.133,weakly_reject
102,02,13,14,1.543,weakly_reject
102,02,8,11,0.927,weakly_reject
102,02,9,19,1.031,strongly_reject
102,02,8,9,1.03,weakly_reject
102,02,19,12,1.03,strongly_accept
102,02,18,6,0.721,strongly_accept
102,02,6,9,1.441,weakly_reject
102,02,11,17,1.44,strongly_reject
102,02,8,5,1.545,weakly_accept
102,02,14,10,1.031,weakly_accept
102,02,13,16,1.545,weakly_reject
102,03,12,19,1.339,weakly_reject
102,03,7,13,0.928,weakly_reject
102,03,13,19,1.235,weakly_reject
102,03,19,14,1.337,weakly_accept
102,03,15,5,0.927,strongly_accept
102,03,12,13,1.441,weakly_reject
102,03,10,12,1.132,weakly_reject
102,03,8,15,1.337,strongly_reject
102,03,17,7,0.925,strongly_accept
102,03,13,6,0.927,weakly_accept
102,03,17,10,0.721,strongly_accept
102,03,6,5,1.134,weakly_accept
102,03,7,18,1.236,strongly_reject
102,03,10,14,0.926,weakly_reject
102,03,16,6,1.134,weakly_accept
102,03,16,5,1.237,strongly_accept
102,03,12,17,1.03,strongly_reject
102,03,17,9,0.824,strongly_accept
102,03,9,8,1.133,weakly_accept
102,03,9,7,0.823,weakly_accept
102,03,17,18,0.824,weakly_accept
102,03,14,14,0.927,weakly_reject
102,03,8,20,0.928,strongly_reject
102,03,13,17,1.029,weakly_reject
102,03,6,12,0.824,weakly_reject
102,03,13,20,1.132,strongly_reject
102,03,11,9,1.545,weakly_accept
102,03,20,17,0.824,strongly_accept
102,03,12,15,1.236,weakly_reject
102,03,9,15,1.133,weakly_reject
102,03,9,9,1.03,weakly_reject
102,03,20,7,1.134,strongly_accept
102,03,5,12,1.649,weakly_reject
102,03,20,16,1.029,weakly_accept
102,03,7,17,1.235,strongly_reject
102,03,13,10,1.443,weakly_accept
102,03,17,17,0.927,strongly_accept
102,03,19,11,1.339,weakly_accept
102,03,5,10,1.132,weakly_reject
102,03,20,11,0.926,strongly_accept
102,03,5,13,1.235,weakly_reject
102,03,15,10,1.235,weakly_accept
102,03,13,13,1.03,weakly_reject
102,03,13,12,0.824,weakly_accept
102,03,17,13,1.34,weakly_accept
102,03,15,14,0.822,weakly_accept
102,03,8,8,1.03,weakly_reject
102,03,5,6,0.927,weakly_reject
102,03,10,5,1.031,weakly_accept
102,03,20,6,0.928,strongly_accept
102,03,6,19,0.928,strongly_reject
102,03,15,20,1.029,strongly_reject
102,03,13,9,0.927,weakly_accept
102,03,8,10,0.928,weakly_reject
102,03,9,18,1.338,strongly_reject
102,03,9,5,1.027,weakly_accept
102,03,9,20,1.03,strongly_reject
102,03,14,13,0.928,weakly_accept
102,03,20,20,1.233,weakly_reject
102,03,5,16,1.237,strongly_reject
102,03,7,7,1.03,weakly_reject
102,03,19,5,0.927,strongly_accept
102,03,9,11,1.029,weakly_reject
102,03,20,13,1.03,strongly_accept
102,04,20,14,1.029,strongly_accept
102,04,10,20,1.237,strongly_reject
102,04,8,6,0.928,weakly_accept
102,04,5,9,1.237,weakly_reject
102,04,7,6,0.824,weakly_accept
102,04,15,17,1.134,weakly_reject
102,04,13,18,1.031,weakly_reject
102,04,17,14,0.927,weakly_accept
102,04,16,11,0.722,weakly_accept
102,04,11,8,0.721,weakly_accept
102,04,18,15,1.029,weakly_accept
102,04,12,14,0.926,weakly_reject
102,04,11,18,1.133,strongly_reject
102,04,20,5,0.927,strongly_accept
102,04,12,7,0.926,weakly_accept
102,04,6,11,0.925,weakly_reject
102,04,6,16,0.928,strongly_reject
102,04,9,10,1.03,weakly_reject
102,04,15,13,0.824,weakly_accept
102,04,10,11,1.854,weakly_reject
102,04,10,17,0.927,strongly_reject
102,04,7,20,0.823,strongly_reject
102,04,16,20,0.926,strongly_reject
102,04,18,19,0.927,weakly_reject
102,04,16,8,1.235,strongly_accept
102,04,8,16,1.03,strongly_reject
102,04,19,20,1.133,weakly_reject
102,04,18,10,0.927,strongly_accept
102,04,18,14,0.719,strongly_accept
102,04,15,12,0.825,weakly_accept
102,04,6,18,1.133,strongly_reject
102,04,7,19,0.825,strongly_reject
102,04,18,17,1.133,weakly_accept
102,04,7,8,1.134,weakly_reject
102,04,14,8,1.133,weakly_accept
102,04,17,6,0.824,strongly_accept
102,04,12,18,1.339,weakly_reject
102,04,16,12,0.927,weakly_accept
102,04,16,9,1.03,weakly_accept
102,04,20,10,0.927,strongly_accept
102,04,5,15,0.926,strongly_reject
102,04,7,14,0.927,weakly_reject
102,04,15,19,0.825,weakly_reject
102,04,9,13,0.825,weakly_reject
102,04,10,16,1.135,weakly_reject
102,04,10,15,0.825,weakly_reject
102,04,11,10,1.03,weakly_accept
102,04,18,11,1.235,strongly_accept
102,04,19,7,0.824,strongly_accept
102,04,19,19,1.237,weakly_reject
102,04,10,6,0.927,weakly_accept
102,04,15,8,1.03,weakly_accept
102,04,6,6,0.928,weakly_reject
102,04,11,7,0.824,weakly_accept
102,04,15,16,1.134,weakly_reject
102,04,7,10,0.825,weakly_reject
102,04,13,7,0.824,weakly_accept
102,04,16,15,0.926,weakly_accept
102,04,14,16,0.825,weakly_reject
102,04,10,10,0.824,weakly_reject
102,04,18,9,0.824,strongly_accept
102,04,17,5,0.823,strongly_accept
102,04,8,12,1.031,weakly_reject
102,04,8,19,0.928,strongly_reject
103,01,14,14,2.988,weakly_accept
103,01,38,14,1.443,strongly_accept
103,01,10,18,2.058,strongly_reject
103,01,16,5,2.268,strongly_accept
103,01,40,12,1.44,strongly_accept
103,01,40,18,1.234,strongly_accept
103,01,24,9,1.236,strongly_accept
103,01,30,14,1.751,weakly_accept
103,01,10,15,2.574,weakly_reject
103,01,28,5,1.136,strongly_accept
103,01,18,20,2.779,weakly_reject
103,01,24,14,2.06,weakly_accept
103,01,12,9,2.265,weakly_accept
103,01,36,7,1.133,strongly_accept
103,01,38,19,1.43,weakly_accept
103,01,20,15,2.675,weakly_reject
103,01,32,12,1.745,weakly_accept
103,01,30,17,1.952,weakly_accept
103,01,14,9,1.438,weakly_accept
103,01,38,9,1.033,strongly_accept
103,01,32,5,1.135,strongly_accept
103,01,10,10,2.676,strongly_reject
103,01,12,10,2.781,weakly_reject
103,01,28,17,2.676,weakly_accept
103,01,34,8,1.132,strongly_accept
103,01,28,9,0.929,strongly_accept
103,01,20,9,0.927,strongly_accept
103,01,38,6,0.928,strongly_accept
103,01,32,20,1.343,weakly_accept
103,01,38,15,1.648,weakly_accept
103,01,28,20,1.854,weakly_accept
103,01,16,13,2.162,weakly_reject
103,01,34,14,1.442,strongly_accept
103,01,20,7,0.925,strongly_accept
103,01,18,14,2.47,weakly_reject
103,01,24,13,1.543,weakly_accept
103,01,34,13,1.542,strongly_accept
103,01,36,10,1.132,strongly_accept
103,01,32,13,1.855,strongly_accept
103,01,26,16,1.34,weakly_accept
103,01,30,8,1.855,strongly_accept
103,01,24,17,3.192,weakly_reject
103,01,34,19,1.854,weakly_reject
103,01,16,16,1.959,weakly_reject
103,01,38,20,1.339,weakly_accept
103,01,22,8,1.031,strongly_accept
103,01,22,19,2.266,weakly_reject
103,01,10,7,3.502,weakly_reject
103,01,22,10,1.752,weakly_accept
103,01,10,20,2.883,strongly_reject
103,01,28,8,2.263,strongly_accept
103,01,16,17,2.058,strongly_reject
103,01,26,9,1.647,strongly_accept
103,01,30,10,1.751,strongly_accept
103,01,36,8,1.133,strongly_accept
103,01,36,12,1.542,strongly_accept
103,01,14,6,1.442,weakly_accept
103,01,20,8,1.132,strongly_accept
103,01,16,6,1.339,strongly_accept
103,01,12,19,1.855,strongly_reject
103,01,32,14,1.649,strongly_accept
103,01,20,20,2.057,weakly_reject
103,01,20,5,1.237,strongly_accept
103,01,22,11,1.545,weakly_accept
103,02,34,7,1.443,strongly_accept
103,02,40,7,1.233,strongly_accept
103,02,38,13,1.544,weakly_accept
103,02,34,20,1.752,weakly_accept
103,02,18,10,1.751,weakly_accept
103,02,30,11,1.752,strongly_accept
103,02,26,11,1.855,weakly_accept
103,02,40,10,0.928,strongly_accept
103,02,20,18,1.955,weakly_reject
103,02,14,10,2.988,weakly_reject
103,02,10,16,2.782,weakly_reject
103,02,24,15,2.575,weakly_accept
103,02,28,16,2.369,weakly_accept
103,02,30,20,1.442,weakly_accept
103,02,14,18,3.708,weakly_reject
103,02,16,11,3.292,weakly_accept
103,02,32,7,1.132,strongly_accept
103,02,12,18,2.881,weakly_reject
103,02,38,18,2.265,weakly_accept
103,02,40,8,1.134,strongly_accept
103,02,20,16,2.058,weakly_reject
103,02,18,8,1.855,weakly_accept
103,02,40,5,0.927,strongly_accept
103,02,12,15,2.47,weakly_reject
103,02,30,16,2.781,weakly_accept
103,02,20,11,2.161,weakly_accept
103,02,12,14,2.057,weakly_reject
103,02,40,17,2.471,weakly_accept
103,02,26,5,0.926,strongly_accept
103,02,18,6,1.545,strongly_accept
103,02,28,7,1.133,strongly_accept
103,02,16,9,2.058,weakly_accept
103,02,16,7,1.339,weakly_accept
103,02,30,7,1.544,strongly_accept
103,02,12,6,1.855,weakly_accept
103,02,10,12,2.985,weakly_reject
103,02,16,15,2.989,weakly_reject
103,02,16,8,2.988,weakly_accept
103,02,28,18,3.914,weakly_reject
103,02,34,15,1.957,weakly_accept
103,02,24,11,2.161,strongly_accept
103,02,34,12,2.369,strongly_accept
103,02,24,20,2.575,weakly_reject
103,02,22,16,3.095,weakly_reject
103,02,20,6,1.133,strongly_accept
103,02,24,16,3.193,weakly_reject
103,02,26,13,1.546,weakly_accept
103,02,16,20,2.572,weakly_reject
103,02,10,19,3.606,strongly_reject
103,02,18,11,2.884,weakly_accept
103,02,12,8,2.78,weakly_reject
103,02,40,15,1.649,strongly_accept
103,02,24,6,1.648,strongly_accept
103,02,30,18,2.781,weakly_accept
103,02,36,14,1.646,strongly_accept
103,02,36,19,3.293,weakly_accept
103,02,26,18,2.678,weakly_accept
103,02,30,12,2.059,strongly_accept
103,02,18,17,2.161,strongly_reject
103,02,22,18,1.547,weakly_reject
103,02,36,11,1.237,strongly_accept
103,02,32,15,1.752,weakly_accept
103,02,32,11,2.164,strongly_accept
103,02,36,9,1.031,strongly_accept
103,03,16,12,2.471,weakly_reject
103,03,38,5,1.133,strongly_accept
103,03,40,9,0.927,strongly_accept
103,03,20,14,1.547,weakly_accept
103,03,40,13,1.954,strongly_accept
103,03,10,13,2.677,strongly_reject
103,03,24,19,1.648,weakly_reject
103,03,34,18,1.44,strongly_accept
103,03,10,5,2.06,weakly_accept
103,03,14,20,2.371,strongly_reject
103,03,22,15,3.296,weakly_accept
103,03,38,11,1.236,strongly_accept
103,03,16,14,1.955,weakly_reject
103,03,32,16,2.369,strongly_accept
103,03,14,17,2.267,strongly_reject
103,03,34,10,1.339,strongly_accept
103,03,36,5,1.338,strongly_accept
103,03,22,14,1.851,weakly_accept
103,03,32,6,0.928,strongly_accept
103,03,12,12,2.368,strongly_reject
103,03,26,7,2.059,strongly_accept
103,03,24,7,1.339,strongly_accept
103,03,32,18,2.886,weakly_accept
103,03,10,14,1.955,weakly_reject
103,03,40,14,1.133,strongly_accept
103,03,14,19,2.885,weakly_reject
103,03,34,17,1.339,weakly_accept
103,03,10,8,2.059,weakly_reject
103,03,18,18,1.958,strongly_reject
103,03,26,8,0.928,strongly_accept
103,03,36,13,1.545,strongly_accept
103,03,10,9,1.853,strongly_reject
103,03,30,15,2.162,weakly_accept
103,03,22,12,2.683,weakly_accept
103,03,14,5,1.646,strongly_accept
103,03,26,10,1.545,strongly_accept
103,03,38,10,1.851,strongly_accept
103,03,32,17,3.086,weakly_accept
103,03,28,11,1.137,strongly_accept
103,03,32,9,1.338,strongly_accept
103,03,18,9,1.439,weakly_accept
103,03,12,16,2.357,weakly_reject
103,03,22,6,2.059,strongly_accept
103,03,36,6,1.131,strongly_accept
103,03,14,11,1.956,weakly_reject
103,03,40,6,0.927,strongly_accept
103,03,36,17,1.96,weakly_accept
