stimulus,condition,rt1,resp1,rt2,resp2,rt3,resp3,rt4,resp4,rt5,resp5,enter_rt,enter_resp,unknown,subject,session
73952,2,850,7,207,3,263,9,276,5,221,2,242,-35,,1,1
61973,2,894,6,216,1,190,9,216,7,209,3,255,-35,,1,1
87145,0,1092,8,226,7,258,1,203,4,180,5,274,-35,,1,1
87145,0,761,8,221,7,221,1,226,4,184,5,261,-35,,1,1
84265,2,745,8,485,4,413,2,230,6,267,5,256,-35,,1,1
27812,2,917,2,266,7,222,8,243,1,167,2,260,-35,,1,1
14563,2,710,1,230,4,449,5,285,6,248,3,224,-35,,1,1
56127,2,805,5,213,6,211,1,199,2,230,7,270,-35,,1,1
42314,2,904,4,295,2,254,3,266,1,212,4,256,-35,,1,1
94565,2,913,9,280,4,268,5,203,6,216,5,284,-35,,1,1
92618,2,714,9,267,2,439,4,576,1,190,8,287,-35,,1,1
52697,0,827,5,253,2,239,6,249,9,235,7,283,-35,,1,1
92787,2,866,9,272,2,421,7,495,8,203,7,374,-35,,1,1
71461,0,896,7,317,1,385,4,212,6,212,1,247,-35,,1,1
61871,2,887,6,239,1,208,8,203,7,221,1,233,-35,,1,1
56584,2,703,5,240,6,253,5,240,8,225,4,275,-35,,1,1
12592,0,685,1,231,2,235,5,230,9,253,2,334,-35,,1,1
23731,2,767,2,230,3,211,7,523,3,284,1,284,-35,,1,1
65695,0,739,6,230,5,208,6,208,9,234,5,511,-35,,1,1
43731,2,1203,4,250,3,280,7,387,3,197,1,207,-35,,1,1
92565,2,802,9,285,2,248,5,245,6,266,5,261,-35,,1,1
58638,0,799,5,277,8,299,6,263,3,248,8,288,-35,,1,1
14263,0,736,1,331,4,349,2,266,6,258,3,229,-35,,1,1
92563,2,786,9,281,2,230,5,263,6,253,3,305,-35,,1,1
39465,2,858,3,275,9,239,4,245,6,249,5,246,-35,,1,1
59737,0,741,5,239,9,239,7,254,3,194,7,251,-35,,1,1
69439,0,810,6,239,9,271,4,291,3,275,9,333,-35,,1,1
92371,2,875,9,271,2,222,3,230,7,267,1,206,-35,,1,1
23146,2,701,2,245,3,225,1,225,4,227,6,255,-35,,1,1
46581,2,936,4,417,6,243,5,281,8,230,2,552,-35,,1,1
19786,2,731,1,205,9,234,7,208,8,271,6,296,-35,,1,1
38469,2,801,3,225,8,226,4,367,6,230,9,316,-35,,1,1
38145,2,978,3,248,8,294,1,257,4,204,5,233,-35,,1,1
42745,0,878,4,199,2,321,7,258,4,199,5,284,-35,,1,1
87194,2,1012,4,1045,4,395,1,286,9,44,6,315,4,,1,1
63181,2,903,6,212,3,202,1,222,8,198,1,252,-35,,1,1
59263,2,772,5,208,9,244,2,203,6,249,3,219,-35,,1,1
81818,0,638,8,239,1,190,8,207,1,217,8,225,-35,,1,1
38186,0,799,3,234,8,226,1,217,8,204,6,260,-35,,1,1
26959,2,757,2,194,6,217,9,234,5,240,9,342,-35,,1,1
52387,2,724,5,576,2,268,3,262,8,221,7,265,-35,,1,1
84256,2,799,8,244,4,272,2,244,5,249,6,265,-35,,1,1
31871,2,923,3,334,1,286,8,408,7,271,1,275,-35,,1,1
65946,2,1268,6,225,5,199,9,234,4,182,6,287,-35,,1,1
37197,2,1080,3,307,7,295,1,198,9,212,7,288,-35,,1,1
19431,2,701,1,254,9,266,4,232,3,211,1,229,-35,,1,1
95273,2,809,9,240,5,226,2,276,7,231,3,269,-35,,1,1
19712,2,673,1,231,9,185,7,253,1,212,2,238,-35,,1,1
69525,2,1009,6,216,9,230,5,217,2,217,5,256,-35,,1,1
23739,2,722,2,213,3,220,7,213,3,553,9,348,-35,,1,1
52739,2,726,5,212,2,230,7,199,3,231,9,264,-35,,1,1
19587,2,817,1,222,9,248,5,221,8,189,7,252,-35,,1,1
38694,2,817,3,212,8,262,6,258,9,549,4,270,-35,,1,1
58638,0,721,5,221,8,253,6,386,3,248,8,243,-35,,1,1
52581,2,725,5,195,2,234,5,235,8,281,1,228,-35,,1,1
94259,2,1032,9,225,4,235,2,235,5,194,9,270,-35,,1,1
81818,0,625,8,239,1,185,8,226,1,185,8,251,-35,,1,1
65695,0,872,6,225,5,217,6,240,9,234,5,220,-35,,1,1
73842,2,1282,7,236,3,248,8,344,4,218,2,242,-35,,1,1
45958,2,878,4,230,5,240,9,253,5,253,8,256,-35,,1,1
23945,2,684,2,226,3,266,9,221,4,194,5,237,-35,,1,1
56946,2,810,5,458,6,222,9,256,4,182,6,247,-35,,1,1
25871,2,788,2,211,5,204,8,230,7,235,1,219,-35,,1,1
97458,2,1249,9,216,7,335,4,290,5,226,8,269,-35,,1,1
38186,0,775,3,212,8,248,1,204,8,230,6,228,-35,,1,1
59737,0,830,5,240,9,249,7,235,3,188,7,247,-35,,1,1
19461,2,778,1,245,9,243,4,249,6,194,1,224,-35,,1,1
56319,2,1319,5,254,6,253,3,266,1,245,9,387,-35,,1,1
69439,0,1222,6,271,9,253,4,308,3,226,9,11,8,,1,1
38463,2,822,3,235,8,243,4,303,6,299,3,306,-35,,1,1
37387,2,829,3,221,7,221,3,295,8,248,7,424,-35,,1,1
78452,2,1028,7,404,8,394,4,234,5,231,2,238,-35,,1,1
27463,2,990,2,266,7,363,4,508,6,271,1,243,-35,,1,1
87145,0,1010,8,194,7,221,1,212,4,185,5,261,-35,,1,1
37873,2,886,3,216,7,231,8,230,7,226,3,201,-35,,1,1
65869,2,1339,6,244,5,213,8,239,6,226,9,283,-35,,1,1
81812,2,744,8,221,1,249,8,225,1,231,2,237,-35,,1,1
37812,2,846,3,206,7,203,8,213,1,212,2,215,-35,,1,1
45927,2,769,4,185,5,216,9,271,2,226,7,274,-35,,1,1
65842,2,1633,6,225,5,218,8,470,4,336,2,292,-35,,1,1
14652,2,956,1,262,4,245,6,239,5,208,2,215,-35,,1,1
86373,2,1553,8,276,6,240,3,294,7,222,3,246,-35,,1,1
87186,2,1119,8,208,7,285,1,226,8,294,6,284,-35,,1,1
71461,0,1127,7,266,1,376,4,417,6,226,1,306,-35,,1,1
14263,0,952,1,234,4,254,2,11,1,394,6,344,2,,1,1
58187,2,899,5,212,8,690,1,217,8,326,7,270,-35,,1,1
69437,2,1071,6,240,9,239,4,212,3,239,7,243,-35,,1,1
42712,2,726,4,221,2,267,7,240,1,217,2,255,-35,,1,1
26587,2,718,2,239,6,263,5,243,8,19,-1,221,7,,1,1
95652,2,779,9,243,5,235,6,230,5,231,2,242,-35,,1,1
92619,2,682,8,244,2,243,6,249,1,231,9,297,-35,,1,1
42745,0,867,4,222,2,366,7,408,4,162,5,256,-35,,1,1
52697,0,816,5,248,2,236,6,235,9,202,7,266,-35,,1,1
12695,2,632,1,208,2,230,6,249,9,225,5,234,-35,,1,1
39238,2,804,3,262,8,262,2,858,3,239,8,243,-35,,1,1
69238,2,1026,6,235,9,248,2,212,3,231,9,291,-35,,1,1
31258,2,694,3,216,1,217,2,244,5,230,8,256,-35,,1,1
58425,2,747,5,208,8,252,4,259,2,225,5,306,-35,,1,1
12592,0,763,1,240,2,244,5,235,9,217,2,224,-35,,1,1
59737,0,924,5,272,9,248,7,227,3,230,7,315,-35,,1,1
25274,2,699,2,212,5,226,2,311,7,222,4,238,-35,,1,1
87431,2,819,8,225,7,240,4,217,3,230,1,229,-35,,1,1
14592,2,737,1,240,4,235,5,226,9,249,2,256,-35,,1,1
38743,2,1038,3,335,8,267,7,439,4,223,3,265,-35,,1,1
65695,0,748,6,252,5,240,6,249,9,262,5,370,-35,,1,1
73959,2,4129,4,222,3,221,9,235,5,199,9,251,-35,,1,1
42745,0,1142,4,285,2,217,7,226,4,203,5,256,-35,,1,1
46318,2,716,4,241,6,235,3,320,1,209,8,297,-35,,1,1
81426,2,746,8,307,1,295,4,249,2,231,6,301,-35,,1,1
52697,0,766,5,240,2,239,6,213,9,188,7,270,-35,,1,1
19458,2,694,1,222,9,225,4,231,5,321,8,411,-35,,1,1
42319,2,697,4,226,2,222,3,216,1,204,9,297,-35,,1,1
86943,2,793,8,203,6,235,9,262,4,218,3,196,-35,,1,1
26146,2,635,2,213,6,216,1,217,4,199,6,260,-35,,1,1
71461,0,726,7,257,1,244,4,290,9,430,1,261,-35,,1,1
43818,2,1087,4,231,3,217,8,230,1,212,8,265,-35,,1,1
74697,2,656,7,248,4,259,6,244,9,234,7,261,-35,,1,1
86523,2,935,8,245,6,239,5,249,2,185,3,256,-35,,1,1
56974,2,914,5,472,6,244,9,257,7,226,4,221,-35,,1,1
26381,2,807,2,235,6,258,3,671,8,249,1,215,-35,,1,1
97123,2,1206,9,207,7,239,1,185,2,176,3,210,-35,,1,1
87145,0,1001,8,175,7,445,4,1140,7,509,8,552,-35,,1,1
56394,2,1002,5,331,6,677,3,280,9,312,4,283,-35,,1,1
27873,2,797,2,212,7,199,8,207,7,186,3,201,-35,,1,1
18639,2,826,1,217,8,227,6,240,3,216,9,251,-35,,1,1
42639,2,644,4,212,2,195,6,226,3,217,9,237,-35,,1,1
65618,2,990,6,203,5,185,6,194,1,181,8,237,-35,,1,1
73973,2,856,7,236,3,212,9,226,7,212,3,238,-35,,1,1
12592,0,583,1,212,2,221,5,194,9,244,2,210,-35,,1,1
27438,2,709,2,230,7,230,4,227,3,221,8,274,-35,,1,1
25256,2,692,2,194,5,231,2,202,5,227,6,237,-35,,1,1
14263,0,781,1,267,4,290,2,377,6,476,3,283,-35,,1,1
81818,0,764,8,207,1,235,8,203,1,209,8,255,-35,,1,1
38745,2,781,3,222,8,239,7,285,4,212,5,215,-35,,1,1
58638,0,857,5,231,8,909,6,262,3,217,8,256,-35,,1,1
71945,2,896,7,268,1,235,9,230,4,167,5,211,-35,,1,1
92719,2,890,9,272,2,243,7,245,1,172,9,251,-35,,1,1
27192,2,849,2,243,7,300,1,253,9,312,2,238,-35,,1,1
52527,2,783,5,208,2,221,5,222,2,234,7,238,-35,,1,1
38186,0,885,3,212,8,208,1,212,8,276,6,238,-35,,1,1
58452,2,795,5,245,8,266,4,277,5,217,2,210,-35,,1,1
43812,2,1652,4,195,3,207,8,194,1,162,2,188,-35,,1,1
12527,2,682,1,194,2,230,5,418,2,257,7,293,-35,,1,1
69439,0,891,6,221,9,258,4,349,3,235,9,306,-35,,1,1
78461,2,1046,7,176,8,217,4,181,6,226,1,179,-35,,1,1
14695,2,1458,1,216,4,249,6,203,9,212,5,274,-35,,1,1
46527,2,1014,4,204,6,222,5,207,2,207,7,279,-35,,1,1
52697,0,770,5,217,2,213,6,216,9,176,7,256,-35,,1,1
39271,2,779,3,226,9,253,2,230,7,217,1,220,-35,,1,1
12592,0,775,1,300,2,248,5,222,9,239,2,216,-35,,1,1
19261,2,723,1,200,9,248,2,235,6,207,1,257,-35,,1,1
63873,2,882,6,226,3,208,8,229,7,231,3,284,-35,,1,1
65695,0,727,6,212,5,198,6,236,9,198,5,265,-35,,1,1
27874,2,677,2,249,7,189,8,213,7,257,4,257,-35,,1,1
63925,2,750,6,218,3,302,9,344,2,217,5,234,-35,,1,1
97427,2,842,9,203,7,240,4,226,2,253,7,311,-35,,1,1
19719,2,655,1,217,9,286,7,512,1,290,7,552,-35,,1,1
38192,2,719,3,198,8,226,1,203,9,244,2,206,-35,,1,1
42569,2,701,4,208,2,217,5,230,3,235,9,442,-35,,1,1
23786,2,638,2,199,3,202,7,199,8,445,6,347,-35,,1,1
78695,2,961,7,172,8,253,6,286,9,244,5,256,-35,,1,1
94374,2,972,9,198,4,259,3,785,7,390,4,224,-35,,1,1
81818,0,692,8,244,1,245,8,244,1,199,8,224,-35,,1,1
74269,2,867,7,235,4,244,2,217,6,226,9,256,-35,,1,1
25945,2,785,2,253,5,222,9,230,4,172,5,224,-35,,1,1
37846,2,816,3,226,7,253,8,339,4,163,5,616,-35,,1,1
87319,2,1270,8,180,7,249,3,544,4,596,9,598,-35,,1,1
43874,2,985,4,222,3,239,8,212,7,217,4,225,-35,,1,1
69439,0,852,6,203,9,257,4,209,3,253,9,283,-35,,1,1
19426,2,801,1,190,9,221,4,267,2,213,6,242,-35,,1,1
59737,0,853,5,185,9,212,7,227,3,202,7,315,-35,,1,1
94694,2,730,9,234,4,273,6,276,9,212,4,625,-35,,1,1
14263,0,763,1,240,4,245,2,235,6,235,3,329,-35,,1,1
38186,0,1061,3,225,8,222,1,226,8,194,6,238,-35,,1,1
59423,2,893,5,172,9,226,4,231,2,162,3,170,-35,,1,1
37425,2,817,3,203,7,239,4,277,2,217,5,233,-35,,1,1
42745,0,825,4,208,2,239,7,258,4,176,5,225,-35,,1,1
27431,2,749,2,248,7,271,4,504,3,176,1,229,-35,,1,1
92386,2,790,8,295,2,244,3,1036,8,221,6,238,-35,,1,1
26395,2,788,2,203,6,258,3,249,9,244,5,256,-35,,1,1
87145,0,883,8,193,7,418,1,198,4,171,5,206,-35,,1,1
14587,2,772,1,213,4,207,5,249,8,194,7,260,-35,,1,1
56197,2,952,5,176,6,221,1,222,9,199,7,256,-35,,1,1
19231,2,681,1,276,9,281,2,217,3,193,1,216,-35,,1,1
61869,2,1082,6,243,1,263,8,249,6,249,9,269,-35,,1,1
58638,0,883,5,225,8,240,6,254,3,211,8,224,-35,,1,1
87469,2,866,8,194,7,248,4,186,6,212,9,265,-35,,1,1
25926,2,720,2,203,5,212,9,280,2,217,6,269,-35,,1,1
95259,2,785,9,299,5,217,2,244,5,190,9,256,-35,,1,1
59738,2,757,5,212,9,203,7,263,3,212,8,229,-35,,1,1
58458,2,752,5,189,8,234,4,204,5,208,8,260,-35,,1,1
61971,2,1038,6,198,1,199,9,202,7,231,1,188,-35,,1,1
27878,2,718,2,217,7,203,8,212,7,227,8,247,-35,,1,1
74259,2,793,7,208,4,194,2,230,5,226,9,288,-35,,1,1
71461,0,597,7,244,1,235,4,240,6,230,1,220,-35,,1,1
43743,2,1062,4,199,3,226,7,212,4,158,3,215,-35,,1,2
14263,0,648,1,221,4,198,2,286,6,199,3,173,-35,,1,2
38186,0,617,3,194,8,303,1,221,8,190,6,233,-35,,1,2
87842,2,798,8,203,7,162,8,216,4,204,2,187,-35,,1,2
87123,1,733,8,175,7,240,1,157,2,172,3,187,-35,,1,2
73865,2,713,7,263,3,303,8,294,6,317,5,233,-35,,1,2
43184,2,652,4,208,3,243,1,258,8,221,4,215,-35,,1,2
56973,2,840,5,199,6,221,9,248,7,250,3,265,-35,,1,2
84252,1,1015,8,189,4,217,2,213,5,515,-35,0,-48,,1,2
86143,2,709,8,212,6,234,1,217,4,181,3,220,-35,,1,2
43943,1,734,4,390,3,367,9,340,4,213,3,178,-35,,1,2
56392,2,827,5,217,6,222,3,289,9,363,2,229,-35,,1,2
52742,1,687,5,222,2,235,7,285,4,212,2,174,-35,,1,2
26923,2,675,2,263,6,207,9,230,2,172,3,196,-35,,1,2
19584,2,615,1,235,9,240,5,235,8,430,4,238,-35,,1,2
46925,2,859,4,213,6,203,9,239,2,199,5,201,-35,,1,2
94271,1,742,9,240,4,203,2,203,7,208,1,187,-35,,1,2
71461,0,658,7,248,1,266,4,541,6,262,1,193,-35,,1,2
52781,2,662,5,212,2,248,7,326,8,295,1,188,-35,,1,2
59737,0,677,5,230,9,235,7,217,3,221,7,256,-35,,1,2
26597,2,727,2,536,6,226,5,189,9,171,7,220,-35,,1,2
74378,1,817,7,203,4,245,3,467,7,213,8,306,-35,,1,2
31927,1,638,3,207,1,236,9,248,2,212,7,215,-35,,1,2
19738,2,746,1,198,9,208,7,221,3,236,8,233,-35,,1,2
87145,0,700,8,217,7,239,1,240,4,153,5,279,-35,,1,2
69597,2,728,6,417,9,285,5,349,9,221,7,302,-35,,1,2
25973,1,617,2,203,5,245,9,211,7,195,3,192,-35,,1,2
42397,2,721,4,194,2,203,3,262,9,175,7,225,-35,,1,2
26956,2,669,2,213,6,207,9,226,5,167,6,215,-35,,1,2
73812,2,670,7,213,3,208,8,262,1,162,2,193,-35,,1,2
39425,1,672,3,194,9,217,4,199,2,221,5,211,-35,,1,2
52697,0,701,5,212,2,207,6,249,9,225,7,229,-35,,1,2
25659,2,706,2,348,5,240,6,235,5,222,9,260,-35,,1,2
27312,1,749,2,198,7,218,3,262,1,171,2,193,-35,,1,2
95846,1,1035,9,230,5,203,8,244,4,208,6,21,3,,1,2
46192,2,881,4,177,6,216,1,204,9,289,2,211,-35,,1,2
81946,2,617,8,258,1,268,-5,7,9,352,4,199,6,,1,2
65695,0,1068,6,235,5,258,6,226,9,203,5,219,-35,,1,2
42745,0,615,4,185,2,253,7,267,4,195,5,183,-35,,1,2
81818,0,755,8,235,1,217,8,217,1,208,8,210,-35,,1,2
58638,0,751,5,225,8,290,6,267,3,276,8,225,-35,,1,2
45656,1,907,4,189,5,227,6,248,5,218,6,214,-35,,1,2
92786,2,964,9,244,2,267,7,331,8,225,6,270,-35,,1,2
69439,0,785,6,212,9,226,4,199,3,253,9,229,-35,,1,2
45952,2,909,4,271,5,218,9,485,5,176,2,187,-35,,1,2
12592,0,573,1,222,2,226,5,212,9,230,2,188,-35,,1,2
39526,2,755,3,198,9,276,5,212,2,208,6,242,-35,,1,2
52565,2,635,5,222,2,198,5,204,6,197,5,211,-35,,1,2
59737,0,701,5,185,9,212,7,213,3,198,7,302,-35,,1,2
25973,1,634,2,203,5,204,9,207,7,208,3,206,-35,,1,2
71461,0,747,7,258,1,244,4,272,6,244,1,287,-35,,1,2
42614,2,684,4,194,2,226,6,258,1,207,4,224,-35,,1,2
25865,2,646,2,216,5,212,8,245,6,235,5,274,-35,,1,2
74378,1,728,7,249,4,249,3,513,7,226,8,247,-35,,1,2
59527,2,686,5,231,9,230,5,217,2,235,7,224,-35,,1,2
84252,1,665,8,586,4,244,2,217,5,221,5,2,2,,1,2
65695,0,1150,6,221,5,244,6,217,9,230,5,220,-35,,1,2
14263,0,643,1,235,4,231,2,222,6,211,3,224,-35,,1,2
37461,2,811,3,216,7,226,4,381,6,221,1,197,-35,,1,2
56527,2,1020,5,185,6,226,5,203,2,221,7,229,-35,,1,2
27312,1,719,2,248,7,181,3,253,1,185,2,211,-35,,1,2
45656,1,748,4,176,5,208,6,221,5,162,6,256,-35,,1,2
38186,0,766,3,193,8,231,1,226,8,203,6,247,-35,,1,2
94271,1,811,9,262,4,226,2,244,7,212,1,215,-35,,1,2
42592,2,782,4,226,2,272,5,221,9,263,2,187,-35,,1,2
59742,2,724,5,208,9,271,7,371,4,200,2,242,-35,,1,2
71812,2,735,7,244,1,208,8,244,1,199,2,242,-35,,1,2
12737,2,593,1,203,2,212,7,222,3,239,7,529,-35,,1,2
59261,2,753,5,200,9,230,2,239,6,294,1,293,-35,,1,2
37871,2,815,3,244,7,180,8,294,7,213,1,192,-35,,1,2
43943,1,793,4,235,3,236,9,229,4,222,5,701,-35,,1,2
81923,2,690,8,244,1,226,9,267,2,263,3,251,-35,,1,2
69439,0,1050,6,203,9,225,4,190,3,203,9,237,-35,,1,2
71274,2,637,7,234,1,231,2,198,7,235,4,229,-35,,1,2
95846,1,854,9,207,5,236,8,198,4,208,6,17,3,,1,2
31927,1,712,3,221,1,212,9,217,2,235,7,247,-35,,1,2
19784,2,702,1,208,9,194,7,203,8,294,4,261,-35,,1,2
25618,2,648,2,234,5,204,6,212,1,193,8,252,-35,,1,2
38714,2,720,3,275,8,191,7,230,1,208,4,215,-35,,1,2
81818,0,597,8,189,1,222,8,202,1,218,8,233,-35,,1,2
87123,1,855,8,189,7,236,1,194,2,162,3,215,-35,,1,2
14612,2,755,1,198,4,231,6,221,1,194,2,206,-35,,1,2
12592,0,638,1,213,2,239,5,454,9,248,2,215,-35,,1,2
95974,2,713,9,203,5,208,9,211,7,195,4,238,-35,,1,2
95843,2,1216,9,217,5,203,8,207,4,209,3,201,-35,,1,2
52742,1,716,5,203,2,226,7,216,4,167,2,189,-35,,1,2
43946,2,740,4,195,3,207,9,221,4,190,6,292,-35,,1,2
58638,0,823,5,216,8,308,6,564,3,221,8,219,-35,,1,2
58746,2,1411,5,235,8,225,7,199,4,231,6,310,-35,,1,2
78126,2,903,7,199,8,244,1,203,2,217,6,256,-35,,1,2
52697,0,706,5,226,2,204,6,221,9,230,7,220,-35,,1,2
39425,1,717,3,244,9,244,4,354,2,212,5,224,-35,,1,2
87145,0,751,8,203,7,235,1,226,4,180,5,192,-35,,1,2
42745,0,657,4,199,2,231,7,184,4,149,5,220,-35,,1,2
73873,2,812,7,194,3,253,8,267,7,222,3,197,-35,,1,2
19592,2,644,1,217,9,399,5,221,9,230,2,270,-35,,1,2
95973,2,799,9,225,5,227,9,216,7,217,3,206,-35,,1,2
95656,2,702,9,221,5,208,6,198,5,190,6,233,-35,,1,2
95846,1,706,9,207,5,203,8,199,4,217,6,330,6,,1,2
97384,2,1112,9,212,7,236,3,280,8,220,4,248,-35,,1,2
59737,0,714,5,231,9,212,7,208,3,208,7,374,-35,,1,2
45237,2,1378,4,218,5,203,2,231,3,239,7,238,-35,,1,2
84638,2,927,8,520,8,93,8,229,4,413,6,477,3,,1,2
87145,0,897,8,190,7,235,1,207,4,162,5,238,-35,,1,2
65695,0,903,6,240,5,212,6,203,9,216,5,266,-35,,1,2
42745,0,888,4,190,2,235,7,212,7,171,4,299,5,,1,2
43943,1,684,4,204,3,544,9,426,4,281,3,270,-35,,1,2
52697,0,684,5,221,2,213,6,226,9,189,7,274,-35,,1,2
45656,1,863,4,199,5,244,6,280,5,222,6,233,-35,,1,2
56192,2,841,5,290,6,276,1,290,9,285,2,201,-35,,1,2
31927,1,685,3,207,1,186,9,271,2,230,7,233,-35,,1,2
56312,2,777,5,244,6,231,3,239,1,207,2,220,-35,,1,2
78658,2,1101,7,226,8,426,4,376,5,330,8,270,-35,,1,2
43187,2,935,4,232,3,271,1,412,8,235,7,283,-35,,1,2
74639,2,758,7,248,4,249,6,231,3,340,9,415,-35,,1,2
84237,2,1091,8,207,4,245,2,217,3,234,7,261,-35,,1,2
39425,1,877,3,258,9,248,4,235,2,231,5,274,-35,,1,2
38186,0,660,3,230,8,244,1,212,8,599,6,315,-35,,1,2
74378,1,1105,7,267,4,263,3,239,7,212,8,275,-35,,1,2
86397,2,1019,8,230,6,276,3,527,9,211,7,238,-35,,1,2
25973,1,708,2,230,5,199,9,194,7,221,3,229,-35,,1,2
84271,2,897,8,189,4,213,2,221,7,212,1,192,-35,,1,2
69439,0,1285,6,226,9,238,4,277,3,248,9,288,-35,,1,2
26123,2,694,2,199,6,212,1,198,2,185,3,211,-35,,1,2
27312,1,759,2,207,7,213,3,249,1,180,2,192,-35,,1,2
52742,1,956,5,208,2,230,7,371,4,199,2,229,-35,,1,2
81818,0,704,8,212,1,199,8,184,1,199,8,229,-35,,1,2
94271,1,876,9,194,4,222,2,234,7,194,1,193,-35,,1,2
87426,2,859,8,389,7,458,4,399,2,235,6,324,-35,,1,2
63942,2,901,6,212,3,340,9,380,7,572,2,260,-35,,1,2
14263,0,696,1,226,4,212,2,231,6,207,3,192,-35,,1,2
39719,2,750,3,221,9,211,7,235,1,199,9,252,-35,,1,2
59258,2,789,5,189,9,244,2,198,5,198,8,293,-35,,1,2
45843,2,816,4,203,5,212,8,221,4,172,3,210,-35,,1,2
87123,1,743,8,226,7,235,1,199,5,85,2,299,3,,1,2
71461,0,698,7,230,1,254,4,249,6,202,1,220,-35,,1,2
12592,0,597,1,222,2,203,5,244,8,634,2,307,-35,,1,2
46145,2,763,4,221,6,231,1,489,4,199,5,333,-35,,1,2
31452,2,1065,3,298,1,281,4,276,5,212,2,215,-35,,1,2
59269,2,747,5,217,9,239,2,253,6,185,9,265,-35,,1,2
58638,0,920,5,222,8,299,6,299,3,258,8,256,-35,,1,2
86946,2,1168,8,217,6,226,9,325,4,204,6,265,-35,,1,2
84252,1,1349,8,230,4,295,2,226,5,189,2,260,-35,,1,2
27319,2,718,2,271,7,294,3,290,1,212,9,293,-35,,1,2
52697,0,792,5,230,2,199,6,217,9,184,7,224,-35,,1,2
74378,1,827,7,262,4,218,3,247,7,199,8,256,-35,,1,2
45656,1,683,4,194,5,231,6,239,5,190,6,256,-35,,1,2
69439,0,805,6,198,9,244,4,299,3,248,9,279,-35,,1,2
37184,2,680,3,208,7,207,1,208,8,261,4,216,-35,,1,2
25973,1,646,2,212,5,190,9,252,7,195,3,210,-35,,1,2
87192,2,1202,8,185,7,225,1,172,9,271,5,429,-35,,1,2
42745,0,841,4,213,2,235,7,221,4,185,5,251,-35,,1,2
71437,2,669,7,239,1,248,4,240,3,248,7,507,-35,,1,2
23743,2,650,2,230,3,230,7,244,4,198,3,229,-35,,1,2
59737,0,683,5,569,9,211,7,391,3,207,7,237,-35,,1,2
19259,2,645,1,204,9,239,2,230,5,194,9,306,-35,,1,2
84252,1,1051,8,221,4,204,2,211,5,208,2,265,-35,,1,2
38781,2,778,3,203,8,198,7,249,8,590,1,402,-35,,1,2
14263,0,698,1,235,4,272,2,299,6,272,3,260,-35,,1,2
69438,2,865,6,234,9,239,4,222,3,221,8,288,-35,,1,2
71952,2,767,7,281,1,194,9,267,5,225,2,211,-35,,1,2
65871,2,1237,6,202,5,208,8,249,7,499,1,224,-35,,1,2
87145,0,789,8,244,7,249,1,226,4,189,5,311,-35,,1,2
12592,0,659,1,208,2,212,5,203,9,235,2,228,-35,,1,2
26594,2,736,2,257,6,276,5,249,9,234,4,256,-35,,1,2
31927,1,702,3,207,1,226,9,281,2,239,7,261,-35,,1,2
71461,0,639,7,244,1,221,4,222,6,198,1,260,-35,,1,2
95695,2,768,9,745,5,239,6,263,9,216,5,257,-35,,1,2
39425,1,760,3,221,9,206,4,254,2,203,5,270,-35,,1,2
43978,2,805,4,200,3,225,9,207,7,190,8,283,-35,,1,2
27312,1,765,2,221,7,263,1,985,1,209,2,423,-35,,1,2
38186,0,803,3,189,8,225,1,217,8,213,6,265,-35,,1,2
65695,0,745,6,189,5,258,6,239,9,235,5,302,-35,,1,2
45274,2,930,4,235,5,244,2,330,7,285,4,270,-35,,1,2
42719,2,988,4,231,2,235,7,262,1,199,9,287,-35,,1,2
87123,1,932,8,198,7,235,1,199,2,208,3,242,-35,,1,2
31942,2,737,3,230,1,195,9,284,4,204,2,238,-35,,1,2
18638,2,690,1,207,8,263,6,240,3,271,8,269,-35,,1,2
81818,0,681,8,225,1,222,8,212,1,217,8,283,-35,,1,2
23814,2,645,2,226,3,212,8,207,1,207,4,239,-35,,1,2
71427,2,662,7,226,1,207,4,209,2,234,7,242,-35,,1,2
94271,1,824,9,198,4,200,2,220,7,203,1,215,-35,,1,2
43943,1,809,4,208,3,258,9,394,4,213,3,242,-35,,1,2
42565,2,628,4,235,1,577,5,344,6,245,5,292,-35,,1,2
23195,2,700,2,208,3,212,1,226,9,216,5,266,-35,,1,2
42786,2,668,4,190,2,230,7,276,8,254,6,265,-35,,1,2
39231,2,895,3,257,8,454,2,394,3,203,1,261,-35,,1,2
52742,1,755,5,221,2,221,7,226,4,171,2,229,-35,,1,2
46946,2,742,4,236,6,335,9,271,4,214,6,256,-35,,1,2
58638,0,734,5,258,8,558,6,345,3,225,8,311,-35,,1,2
95846,1,1100,9,231,5,226,8,230,4,190,6,269,-35,,1,2
58743,2,847,5,211,8,271,7,354,6,621,3,256,-35,,1,2
14263,0,769,1,258,4,217,2,217,6,230,3,219,-35,,1,2
46956,2,838,4,213,6,189,9,244,5,204,6,269,-35,,1,2
14256,2,687,1,217,4,231,2,198,5,208,6,301,-35,,1,2
27312,1,706,2,221,7,267,1,678,1,276,2,420,-35,,1,2
45656,1,798,4,208,5,212,6,240,5,221,6,342,-35,,1,2
69439,0,1591,6,373,9,275,4,254,3,240,9,342,-35,,1,2
95846,1,911,9,207,5,203,8,208,4,226,6,452,-35,,1,2
69274,2,805,6,217,9,248,2,244,7,203,4,274,-35,,1,2
58638,0,780,5,221,8,254,6,253,3,262,8,297,-35,,1,2
